-------------------------------------------------------------------------
Benchmark                               Time             CPU   Iterations
add_pf_bench/4096              1360628606 ns   1360400275 ns            1
add_pf_bench/4096              1368019040 ns   1367505697 ns            1
add_pf_bench/4096              1378971053 ns   1378576291 ns            1
add_pf_bench/4096              1371674801 ns   1371217669 ns            1
add_pf_bench/4096              1370435869 ns   1370012721 ns            1
add_pf_bench/4096              1372964173 ns   1372471328 ns            1
add_pf_bench/4096              1370155598 ns   1369994337 ns            1
add_pf_bench/4096_mean         1371402213 ns   1371022510 ns           40
add_pf_bench/4096_median       1369453421 ns   1369052229 ns           40
add_pf_bench/4096_stddev         10390111 ns     10407567 ns           40
add_pf_bench/8192              5431742204 ns   5430214296 ns            1
add_pf_bench/8192              5484239383 ns   5483177898 ns            1
add_pf_bench/8192              5472590177 ns   5471281048 ns            1
add_pf_bench/8192              5421710858 ns   5421037776 ns            1
add_pf_bench/8192              5457934699 ns   5456226998 ns            1
add_pf_bench/8192              5468959009 ns   5467323913 ns            1
add_pf_bench/8192              5433695055 ns   5432106765 ns            1
add_pf_bench/8192              5464542683 ns   5462750819 ns            1
add_pf_bench/8192              5468504272 ns   5466883709 ns            1
add_pf_bench/8192              5423924691 ns   5422393620 ns            1
add_pf_bench/8192              5489138719 ns   5487484506 ns            1
add_pf_bench/8192              5420691715 ns   5418817565 ns            1
add_pf_bench/8192              5394568472 ns   5393113618 ns            1
add_pf_bench/8192              5428510390 ns   5426811796 ns            1
add_pf_bench/8192              5407739716 ns   5405933318 ns            1
add_pf_bench/8192              5398571404 ns   5396575799 ns            1
add_pf_bench/8192              5410561618 ns   5408996615 ns            1
add_pf_bench/8192              5363723311 ns   5361998661 ns            1
add_pf_bench/8192              5401729864 ns   5399597266 ns            1
add_pf_bench/8192              5400875123 ns   5399606150 ns            1
add_pf_bench/8192              5359137755 ns   5358183798 ns            1
add_pf_bench/8192              5421047329 ns   5419690490 ns            1
add_pf_bench/8192              5444252296 ns   5442811580 ns            1
add_pf_bench/8192              5367064852 ns   5365780934 ns            1
add_pf_bench/8192              5433331924 ns   5431899955 ns            1
add_pf_bench/8192              5423687911 ns   5422554794 ns            1
add_pf_bench/8192              5395173284 ns   5393831590 ns            1
add_pf_bench/8192              5438719646 ns   5437573999 ns            1
add_pf_bench/8192              5417664939 ns   5416342631 ns            1
add_pf_bench/8192              5361661358 ns   5360086935 ns            1
add_pf_bench/8192              5418717892 ns   5416931133 ns            1
add_pf_bench/8192              5366979971 ns   5364949427 ns            1
add_pf_bench/8192              5353324776 ns   5351398801 ns            1
add_pf_bench/8192              5409173105 ns   5407575286 ns            1
add_pf_bench/8192              5380000947 ns   5378234577 ns            1
add_pf_bench/8192              5377803577 ns   5376100090 ns            1
add_pf_bench/8192              5407498962 ns   5406270352 ns            1
add_pf_bench/8192              5366285864 ns   5364490917 ns            1
add_pf_bench/8192              5390662758 ns   5389226507 ns            1
add_pf_bench/8192              5409701705 ns   5408184940 ns            1
add_pf_bench/8192_mean         5414646105 ns   5413111272 ns           40
add_pf_bench/8192_median       5414113278 ns   5412669623 ns           40
add_pf_bench/8192_stddev         36074796 ns     36127171 ns           40
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  201 ns          201 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  206 ns          206 ns      3370707
add_constref_bench/2                  206 ns          206 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  203 ns          202 ns      3370707
add_constref_bench/2                  205 ns          204 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  201 ns          201 ns      3370707
add_constref_bench/2                  201 ns          201 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  201 ns          201 ns      3370707
add_constref_bench/2                  201 ns          201 ns      3370707
add_constref_bench/2                  201 ns          201 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2                  202 ns          202 ns      3370707
add_constref_bench/2                  205 ns          204 ns      3370707
add_constref_bench/2                  205 ns          205 ns      3370707
add_constref_bench/2                  205 ns          205 ns      3370707
add_constref_bench/2                  204 ns          204 ns      3370707
add_constref_bench/2                  203 ns          203 ns      3370707
add_constref_bench/2_mean             203 ns          203 ns           40
add_constref_bench/2_median           203 ns          203 ns           40
add_constref_bench/2_stddev          1.33 ns         1.33 ns           40
add_constref_bench/4                  755 ns          755 ns       946119
add_constref_bench/4                  747 ns          747 ns       946119
add_constref_bench/4                  748 ns          748 ns       946119
add_constref_bench/4                  744 ns          744 ns       946119
add_constref_bench/4                  750 ns          750 ns       946119
add_constref_bench/4                  747 ns          747 ns       946119
add_constref_bench/4                  740 ns          740 ns       946119
add_constref_bench/4                  739 ns          739 ns       946119
add_constref_bench/4                  739 ns          739 ns       946119
add_constref_bench/4                  739 ns          739 ns       946119
add_constref_bench/4                  740 ns          740 ns       946119
add_constref_bench/4                  739 ns          738 ns       946119
add_constref_bench/4                  742 ns          742 ns       946119
add_constref_bench/4                  745 ns          745 ns       946119
add_constref_bench/4                  748 ns          748 ns       946119
add_constref_bench/4                  743 ns          743 ns       946119
add_constref_bench/4                  748 ns          748 ns       946119
add_constref_bench/4                  755 ns          755 ns       946119
add_constref_bench/4                  746 ns          746 ns       946119
add_constref_bench/4                  747 ns          747 ns       946119
add_constref_bench/4                  749 ns          748 ns       946119
add_constref_bench/4                  750 ns          750 ns       946119
add_constref_bench/4                  743 ns          743 ns       946119
add_constref_bench/4                  747 ns          746 ns       946119
add_constref_bench/4                  747 ns          747 ns       946119
add_constref_bench/4                  748 ns          748 ns       946119
add_constref_bench/4                  747 ns          746 ns       946119
add_constref_bench/4                  741 ns          741 ns       946119
add_constref_bench/4                  739 ns          739 ns       946119
add_constref_bench/4                  740 ns          739 ns       946119
add_constref_bench/4                  740 ns          740 ns       946119
add_constref_bench/4                  742 ns          742 ns       946119
add_constref_bench/4                  739 ns          738 ns       946119
add_constref_bench/4                  738 ns          738 ns       946119
add_constref_bench/4                  739 ns          739 ns       946119
add_constref_bench/4                  746 ns          746 ns       946119
add_constref_bench/4                  742 ns          742 ns       946119
add_constref_bench/4                  754 ns          754 ns       946119
add_constref_bench/4                  755 ns          755 ns       946119
add_constref_bench/4                  746 ns          745 ns       946119
add_constref_bench/4_mean             745 ns          745 ns           40
add_constref_bench/4_median           745 ns          745 ns           40
add_constref_bench/4_stddev          4.97 ns         4.95 ns           40
add_constref_bench/8                 2959 ns         2959 ns       231934
add_constref_bench/8                 2947 ns         2947 ns       231934
add_constref_bench/8                 2962 ns         2962 ns       231934
add_constref_bench/8                 2938 ns         2937 ns       231934
add_constref_bench/8                 2949 ns         2949 ns       231934
add_constref_bench/8                 2959 ns         2958 ns       231934
add_constref_bench/8                 2962 ns         2961 ns       231934
add_constref_bench/8                 2952 ns         2952 ns       231934
add_constref_bench/8                 2933 ns         2932 ns       231934
add_constref_bench/8                 2921 ns         2920 ns       231934
add_constref_bench/8                 2920 ns         2920 ns       231934
add_constref_bench/8                 2920 ns         2919 ns       231934
add_constref_bench/8                 2928 ns         2928 ns       231934
add_constref_bench/8                 2920 ns         2919 ns       231934
add_constref_bench/8                 2920 ns         2920 ns       231934
add_constref_bench/8                 2924 ns         2924 ns       231934
add_constref_bench/8                 2948 ns         2948 ns       231934
add_constref_bench/8                 2940 ns         2939 ns       231934
add_constref_bench/8                 2938 ns         2938 ns       231934
add_constref_bench/8                 2963 ns         2962 ns       231934
add_constref_bench/8                 2996 ns         2995 ns       231934
add_constref_bench/8                 2961 ns         2960 ns       231934
add_constref_bench/8                 2955 ns         2954 ns       231934
add_constref_bench/8                 2940 ns         2939 ns       231934
add_constref_bench/8                 2962 ns         2961 ns       231934
add_constref_bench/8                 2941 ns         2940 ns       231934
add_constref_bench/8                 2952 ns         2952 ns       231934
add_constref_bench/8                 2955 ns         2955 ns       231934
add_constref_bench/8                 2940 ns         2938 ns       231934
add_constref_bench/8                 2948 ns         2947 ns       231934
add_constref_bench/8                 2944 ns         2943 ns       231934
add_constref_bench/8                 2924 ns         2923 ns       231934
add_constref_bench/8                 2922 ns         2922 ns       231934
add_constref_bench/8                 2930 ns         2930 ns       231934
add_constref_bench/8                 2924 ns         2924 ns       231934
add_constref_bench/8                 2922 ns         2921 ns       231934
add_constref_bench/8                 2920 ns         2919 ns       231934
add_constref_bench/8                 2924 ns         2923 ns       231934
add_constref_bench/8                 2936 ns         2935 ns       231934
add_constref_bench/8                 2951 ns         2950 ns       231934
add_constref_bench/8_mean            2941 ns         2941 ns           40
add_constref_bench/8_median          2940 ns         2939 ns           40
add_constref_bench/8_stddev          17.3 ns         17.3 ns           40
add_constref_bench/16               11769 ns        11766 ns        60222
add_constref_bench/16               11791 ns        11787 ns        60222
add_constref_bench/16               11852 ns        11849 ns        60222
add_constref_bench/16               11730 ns        11728 ns        60222
add_constref_bench/16               11729 ns        11726 ns        60222
add_constref_bench/16               11740 ns        11738 ns        60222
add_constref_bench/16               11689 ns        11687 ns        60222
add_constref_bench/16               11758 ns        11754 ns        60222
add_constref_bench/16               11719 ns        11718 ns        60222
add_constref_bench/16               11767 ns        11764 ns        60222
add_constref_bench/16               11764 ns        11763 ns        60222
add_constref_bench/16               11756 ns        11753 ns        60222
add_constref_bench/16               11644 ns        11642 ns        60222
add_constref_bench/16               11639 ns        11637 ns        60222
add_constref_bench/16               11634 ns        11632 ns        60222
add_constref_bench/16               11633 ns        11632 ns        60222
add_constref_bench/16               11634 ns        11633 ns        60222
add_constref_bench/16               11644 ns        11639 ns        60222
add_constref_bench/16               11681 ns        11679 ns        60222
add_constref_bench/16               11640 ns        11639 ns        60222
add_constref_bench/16               11761 ns        11758 ns        60222
add_constref_bench/16               11699 ns        11698 ns        60222
add_constref_bench/16               11875 ns        11872 ns        60222
add_constref_bench/16               11904 ns        11900 ns        60222
add_constref_bench/16               11757 ns        11753 ns        60222
add_constref_bench/16               11773 ns        11772 ns        60222
add_constref_bench/16               11720 ns        11717 ns        60222
add_constref_bench/16               11802 ns        11800 ns        60222
add_constref_bench/16               11759 ns        11758 ns        60222
add_constref_bench/16               11756 ns        11755 ns        60222
add_constref_bench/16               11776 ns        11774 ns        60222
add_constref_bench/16               11769 ns        11765 ns        60222
add_constref_bench/16               11748 ns        11746 ns        60222
add_constref_bench/16               11729 ns        11727 ns        60222
add_constref_bench/16               11674 ns        11670 ns        60222
add_constref_bench/16               11705 ns        11703 ns        60222
add_constref_bench/16               11653 ns        11653 ns        60222
add_constref_bench/16               11713 ns        11710 ns        60222
add_constref_bench/16               11644 ns        11640 ns        60222
add_constref_bench/16               11641 ns        11640 ns        60222
add_constref_bench/16_mean          11727 ns        11724 ns           40
add_constref_bench/16_median        11730 ns        11728 ns           40
add_constref_bench/16_stddev         67.7 ns         67.3 ns           40
add_constref_bench/32               47340 ns        47331 ns        14521
add_constref_bench/32               47440 ns        47437 ns        14521
add_constref_bench/32               47256 ns        47251 ns        14521
add_constref_bench/32               47709 ns        47698 ns        14521
add_constref_bench/32               47986 ns        47978 ns        14521
add_constref_bench/32               48764 ns        48750 ns        14521
add_constref_bench/32               47523 ns        47505 ns        14521
add_constref_bench/32               47554 ns        47550 ns        14521
add_constref_bench/32               47924 ns        47919 ns        14521
add_constref_bench/32               47787 ns        47775 ns        14521
add_constref_bench/32               47457 ns        47452 ns        14521
add_constref_bench/32               47375 ns        47360 ns        14521
add_constref_bench/32               47512 ns        47501 ns        14521
add_constref_bench/32               47490 ns        47475 ns        14521
add_constref_bench/32               47413 ns        47408 ns        14521
add_constref_bench/32               46930 ns        46923 ns        14521
add_constref_bench/32               47020 ns        47005 ns        14521
add_constref_bench/32               47039 ns        47037 ns        14521
add_constref_bench/32               46932 ns        46921 ns        14521
add_constref_bench/32               46929 ns        46916 ns        14521
add_constref_bench/32               47408 ns        47399 ns        14521
add_constref_bench/32               46956 ns        46953 ns        14521
add_constref_bench/32               47228 ns        47220 ns        14521
add_constref_bench/32               47545 ns        47530 ns        14521
add_constref_bench/32               47190 ns        47187 ns        14521
add_constref_bench/32               47740 ns        47729 ns        14521
add_constref_bench/32               48036 ns        48021 ns        14521
add_constref_bench/32               47294 ns        47289 ns        14521
add_constref_bench/32               47479 ns        47458 ns        14521
add_constref_bench/32               47681 ns        47662 ns        14521
add_constref_bench/32               47178 ns        47176 ns        14521
add_constref_bench/32               47571 ns        47563 ns        14521
add_constref_bench/32               47413 ns        47404 ns        14521
add_constref_bench/32               47214 ns        47207 ns        14521
add_constref_bench/32               47450 ns        47437 ns        14521
add_constref_bench/32               47377 ns        47364 ns        14521
add_constref_bench/32               47330 ns        47325 ns        14521
add_constref_bench/32               46996 ns        46989 ns        14521
add_constref_bench/32               46992 ns        46989 ns        14521
add_constref_bench/32               47013 ns        47013 ns        14521
add_constref_bench/32_mean          47412 ns        47403 ns           40
add_constref_bench/32_median        47410 ns        47402 ns           40
add_constref_bench/32_stddev          367 ns          365 ns           40
add_constref_bench/64              189898 ns       189851 ns         3653
add_constref_bench/64              188830 ns       188815 ns         3653
add_constref_bench/64              188942 ns       188910 ns         3653
add_constref_bench/64              188931 ns       188877 ns         3653
add_constref_bench/64              190256 ns       190225 ns         3653
add_constref_bench/64              189416 ns       189349 ns         3653
add_constref_bench/64              190200 ns       190107 ns         3653
add_constref_bench/64              195123 ns       195082 ns         3653
add_constref_bench/64              190987 ns       190936 ns         3653
add_constref_bench/64              189675 ns       189585 ns         3653
add_constref_bench/64              190664 ns       190664 ns         3653
add_constref_bench/64              189758 ns       189714 ns         3653
add_constref_bench/64              191493 ns       191441 ns         3653
add_constref_bench/64              190413 ns       190393 ns         3653
add_constref_bench/64              190830 ns       190750 ns         3653
add_constref_bench/64              190408 ns       190299 ns         3653
add_constref_bench/64              192039 ns       192006 ns         3653
add_constref_bench/64              190912 ns       190844 ns         3653
add_constref_bench/64              188634 ns       188588 ns         3653
add_constref_bench/64              188597 ns       188567 ns         3653
add_constref_bench/64              188480 ns       188436 ns         3653
add_constref_bench/64              188318 ns       188296 ns         3653
add_constref_bench/64              188467 ns       188386 ns         3653
add_constref_bench/64              189137 ns       189106 ns         3653
add_constref_bench/64              188568 ns       188510 ns         3653
add_constref_bench/64              188785 ns       188758 ns         3653
add_constref_bench/64              190483 ns       190429 ns         3653
add_constref_bench/64              190430 ns       190410 ns         3653
add_constref_bench/64              192261 ns       192232 ns         3653
add_constref_bench/64              192603 ns       192495 ns         3653
add_constref_bench/64              189888 ns       189868 ns         3653
add_constref_bench/64              190444 ns       190395 ns         3653
add_constref_bench/64              191141 ns       191092 ns         3653
add_constref_bench/64              190653 ns       190642 ns         3653
add_constref_bench/64              191332 ns       191275 ns         3653
add_constref_bench/64              190634 ns       190577 ns         3653
add_constref_bench/64              190728 ns       190729 ns         3653
add_constref_bench/64              190755 ns       190743 ns         3653
add_constref_bench/64              190228 ns       190229 ns         3653
add_constref_bench/64              189960 ns       189960 ns         3653
add_constref_bench/64_mean         190233 ns       190189 ns           40
add_constref_bench/64_median       190332 ns       190264 ns           40
add_constref_bench/64_stddev         1351 ns         1349 ns           40
add_constref_bench/128            1101097 ns      1101022 ns          640
add_constref_bench/128            1081292 ns      1081110 ns          640
add_constref_bench/128            1083566 ns      1083357 ns          640
add_constref_bench/128            1083078 ns      1082770 ns          640
add_constref_bench/128            1081164 ns      1081042 ns          640
add_constref_bench/128            1088318 ns      1087919 ns          640
add_constref_bench/128            1083919 ns      1083712 ns          640
add_constref_bench/128            1092990 ns      1092805 ns          640
add_constref_bench/128            1097783 ns      1097581 ns          640
add_constref_bench/128            1093841 ns      1093463 ns          640
add_constref_bench/128            1101123 ns      1100868 ns          640
add_constref_bench/128            1109853 ns      1109437 ns          640
add_constref_bench/128            1102686 ns      1102373 ns          640
add_constref_bench/128            1098695 ns      1098571 ns          640
add_constref_bench/128            1094786 ns      1094714 ns          640
add_constref_bench/128            1103989 ns      1103799 ns          640
add_constref_bench/128            1095008 ns      1094944 ns          640
add_constref_bench/128            1106862 ns      1106500 ns          640
add_constref_bench/128            1111354 ns      1110888 ns          640
add_constref_bench/128            1109891 ns      1109648 ns          640
add_constref_bench/128            1101220 ns      1100931 ns          640
add_constref_bench/128            1105506 ns      1105378 ns          640
add_constref_bench/128            1099816 ns      1099283 ns          640
add_constref_bench/128            1101144 ns      1100822 ns          640
add_constref_bench/128            1096316 ns      1095983 ns          640
add_constref_bench/128            1094788 ns      1094329 ns          640
add_constref_bench/128            1099520 ns      1099416 ns          640
add_constref_bench/128            1099804 ns      1099609 ns          640
add_constref_bench/128            1098045 ns      1097811 ns          640
add_constref_bench/128            1109956 ns      1109725 ns          640
add_constref_bench/128            1100479 ns      1100418 ns          640
add_constref_bench/128            1108188 ns      1108064 ns          640
add_constref_bench/128            1137125 ns      1137039 ns          640
add_constref_bench/128            1100189 ns      1100193 ns          640
add_constref_bench/128            1097424 ns      1097309 ns          640
add_constref_bench/128            1104026 ns      1103780 ns          640
add_constref_bench/128            1097261 ns      1097062 ns          640
add_constref_bench/128            1108791 ns      1108552 ns          640
add_constref_bench/128            1102440 ns      1102256 ns          640
add_constref_bench/128            1108436 ns      1108070 ns          640
add_constref_bench/128_mean       1099794 ns      1099564 ns           40
add_constref_bench/128_median     1100003 ns      1099901 ns           40
add_constref_bench/128_stddev       10133 ns        10133 ns           40
add_constref_bench/256            5063544 ns      5060697 ns          138
add_constref_bench/256            5037939 ns      5036348 ns          138
add_constref_bench/256            5036841 ns      5036792 ns          138
add_constref_bench/256            4995856 ns      4993414 ns          138
add_constref_bench/256            4975523 ns      4974922 ns          138
add_constref_bench/256            4978260 ns      4977022 ns          138
add_constref_bench/256            4974703 ns      4971334 ns          138
add_constref_bench/256            4955801 ns      4955499 ns          138
add_constref_bench/256            5000418 ns      4999788 ns          138
add_constref_bench/256            4953757 ns      4952206 ns          138
add_constref_bench/256            4921525 ns      4921541 ns          138
add_constref_bench/256            4997895 ns      4995534 ns          138
add_constref_bench/256            4984832 ns      4982131 ns          138
add_constref_bench/256            4975411 ns      4974495 ns          138
add_constref_bench/256            5134555 ns      5132662 ns          138
add_constref_bench/256            4957435 ns      4956401 ns          138
add_constref_bench/256            5031584 ns      5031272 ns          138
add_constref_bench/256            5039264 ns      5037681 ns          138
add_constref_bench/256            5016771 ns      5014850 ns          138
add_constref_bench/256            5040634 ns      5039613 ns          138
add_constref_bench/256            5066961 ns      5065204 ns          138
add_constref_bench/256            5031921 ns      5031271 ns          138
add_constref_bench/256            5038926 ns      5038616 ns          138
add_constref_bench/256            5031559 ns      5029370 ns          138
add_constref_bench/256            5018728 ns      5018121 ns          138
add_constref_bench/256            5007749 ns      5007400 ns          138
add_constref_bench/256            4985117 ns      4983028 ns          138
add_constref_bench/256            4995772 ns      4995159 ns          138
add_constref_bench/256            4986367 ns      4983919 ns          138
add_constref_bench/256            5013371 ns      5010454 ns          138
add_constref_bench/256            4992533 ns      4991900 ns          138
add_constref_bench/256            4990177 ns      4990136 ns          138
add_constref_bench/256            4992143 ns      4990332 ns          138
add_constref_bench/256            5024282 ns      5023989 ns          138
add_constref_bench/256            5025748 ns      5025184 ns          138
add_constref_bench/256            5021556 ns      5018541 ns          138
add_constref_bench/256            5046927 ns      5046645 ns          138
add_constref_bench/256            5095935 ns      5094925 ns          138
add_constref_bench/256            4995637 ns      4994372 ns          138
add_constref_bench/256            5028820 ns      5028837 ns          138
add_constref_bench/256_mean       5011569 ns      5010290 ns           40
add_constref_bench/256_median     5010560 ns      5008927 ns           40
add_constref_bench/256_stddev       39840 ns        39791 ns           40
add_constref_bench/512           21282507 ns     21274495 ns           33
add_constref_bench/512           21041804 ns     21036312 ns           33
add_constref_bench/512           21294015 ns     21284645 ns           33
add_constref_bench/512           21259099 ns     21249016 ns           33
add_constref_bench/512           21255572 ns     21251699 ns           33
add_constref_bench/512           21172753 ns     21167961 ns           33
add_constref_bench/512           21128876 ns     21114493 ns           33
add_constref_bench/512           21114789 ns     21112158 ns           33
add_constref_bench/512           20966148 ns     20964701 ns           33
add_constref_bench/512           20890395 ns     20877518 ns           33
add_constref_bench/512           20851593 ns     20851672 ns           33
add_constref_bench/512           20883262 ns     20874501 ns           33
add_constref_bench/512           20937463 ns     20925859 ns           33
add_constref_bench/512           20900865 ns     20894205 ns           33
add_constref_bench/512           20905701 ns     20900036 ns           33
add_constref_bench/512           21029198 ns     21020174 ns           33
add_constref_bench/512           21068580 ns     21064605 ns           33
add_constref_bench/512           21135573 ns     21125388 ns           33
add_constref_bench/512           21286246 ns     21278389 ns           33
add_constref_bench/512           21460626 ns     21459111 ns           33
add_constref_bench/512           21082410 ns     21079843 ns           33
add_constref_bench/512           21209248 ns     21204948 ns           33
add_constref_bench/512           21177738 ns     21174322 ns           33
add_constref_bench/512           21129845 ns     21117788 ns           33
add_constref_bench/512           21195858 ns     21188547 ns           33
add_constref_bench/512           21285385 ns     21281175 ns           33
add_constref_bench/512           21266069 ns     21259650 ns           33
add_constref_bench/512           21239237 ns     21237909 ns           33
add_constref_bench/512           21081279 ns     21075307 ns           33
add_constref_bench/512           21199880 ns     21186033 ns           33
add_constref_bench/512           20936024 ns     20924672 ns           33
add_constref_bench/512           21030820 ns     21022798 ns           33
add_constref_bench/512           21041347 ns     21032550 ns           33
add_constref_bench/512           21061423 ns     21060241 ns           33
add_constref_bench/512           21028370 ns     21023159 ns           33
add_constref_bench/512           21088477 ns     21078364 ns           33
add_constref_bench/512           21030930 ns     21029649 ns           33
add_constref_bench/512           21169714 ns     21165556 ns           33
add_constref_bench/512           21128121 ns     21117872 ns           33
add_constref_bench/512           21149035 ns     21146485 ns           33
add_constref_bench/512_mean      21109907 ns     21103345 ns           40
add_constref_bench/512_median    21121455 ns     21113325 ns           40
add_constref_bench/512_stddev      138430 ns       138837 ns           40
add_constref_bench/1024          87826320 ns     87794175 ns            8
add_constref_bench/1024          87907692 ns     87881389 ns            8
add_constref_bench/1024          86706105 ns     86688890 ns            8
add_constref_bench/1024          86914759 ns     86892833 ns            8
add_constref_bench/1024          86300859 ns     86294520 ns            8
add_constref_bench/1024          86997890 ns     86964963 ns            8
add_constref_bench/1024          86610067 ns     86576048 ns            8
add_constref_bench/1024          86511358 ns     86495442 ns            8
add_constref_bench/1024          86810507 ns     86798928 ns            8
add_constref_bench/1024          86625543 ns     86576300 ns            8
add_constref_bench/1024          86333590 ns     86328612 ns            8
add_constref_bench/1024          86881989 ns     86859866 ns            8
add_constref_bench/1024          85825959 ns     85778599 ns            8
add_constref_bench/1024          85927258 ns     85900377 ns            8
add_constref_bench/1024          85906905 ns     85885255 ns            8
add_constref_bench/1024          85457649 ns     85423133 ns            8
add_constref_bench/1024          85924831 ns     85925193 ns            8
add_constref_bench/1024          85717263 ns     85691954 ns            8
add_constref_bench/1024          85864703 ns     85822696 ns            8
add_constref_bench/1024          85806994 ns     85775165 ns            8
add_constref_bench/1024          86444913 ns     86412761 ns            8
add_constref_bench/1024          86270602 ns     86237637 ns            8
add_constref_bench/1024          87804945 ns     87790329 ns            8
add_constref_bench/1024          87681993 ns     87660850 ns            8
add_constref_bench/1024          86365741 ns     86340246 ns            8
add_constref_bench/1024          86329831 ns     86323564 ns            8
add_constref_bench/1024          87134756 ns     87103278 ns            8
add_constref_bench/1024          86462426 ns     86451861 ns            8
add_constref_bench/1024          87175541 ns     87154061 ns            8
add_constref_bench/1024          86174695 ns     86146117 ns            8
add_constref_bench/1024          86588871 ns     86562120 ns            8
add_constref_bench/1024          86695231 ns     86689226 ns            8
add_constref_bench/1024          86109884 ns     86082708 ns            8
add_constref_bench/1024          86538683 ns     86517686 ns            8
add_constref_bench/1024          86547422 ns     86506268 ns            8
add_constref_bench/1024          86725416 ns     86671593 ns            8
add_constref_bench/1024          85838096 ns     85811842 ns            8
add_constref_bench/1024          85869514 ns     85847664 ns            8
add_constref_bench/1024          85829953 ns     85801105 ns            8
add_constref_bench/1024          85995466 ns     85990354 ns            8
add_constref_bench/1024_mean     86486056 ns     86461390 ns           40
add_constref_bench/1024_median   86453669 ns     86432311 ns           40
add_constref_bench/1024_stddev     610633 ns       611274 ns           40
add_constref_bench/2048         342155891 ns    342048918 ns            2
add_constref_bench/2048         342437578 ns    342251248 ns            2
add_constref_bench/2048         346483551 ns    346434974 ns            2
add_constref_bench/2048         343445612 ns    343334063 ns            2
add_constref_bench/2048         349280814 ns    349213465 ns            2
add_constref_bench/2048         348474882 ns    348430336 ns            2
add_constref_bench/2048         346838865 ns    346663818 ns            2
add_constref_bench/2048         344826514 ns    344734495 ns            2
add_constref_bench/2048         345970662 ns    345843890 ns            2
add_constref_bench/2048         343913341 ns    343779178 ns            2
add_constref_bench/2048         346890897 ns    346864574 ns            2
add_constref_bench/2048         343825576 ns    343699849 ns            2
add_constref_bench/2048         346330015 ns    346090863 ns            2
add_constref_bench/2048         348309895 ns    348263754 ns            2
add_constref_bench/2048         346783383 ns    346731519 ns            2
add_constref_bench/2048         343501448 ns    343330818 ns            2
add_constref_bench/2048         347012703 ns    346964192 ns            2
add_constref_bench/2048         342670674 ns    342562081 ns            2
add_constref_bench/2048         343785854 ns    343536787 ns            2
add_constref_bench/2048         343249304 ns    343201173 ns            2
add_constref_bench/2048         342936642 ns    342927070 ns            2
add_constref_bench/2048         343286963 ns    343111206 ns            2
add_constref_bench/2048         343072256 ns    343006690 ns            2
add_constref_bench/2048         344118480 ns    344001390 ns            2
add_constref_bench/2048         345054705 ns    344849931 ns            2
add_constref_bench/2048         347090255 ns    347059730 ns            2
add_constref_bench/2048         345155558 ns    345106127 ns            2
add_constref_bench/2048         348168300 ns    348078131 ns            2
add_constref_bench/2048         351495610 ns    351452649 ns            2
add_constref_bench/2048         347805273 ns    347656631 ns            2
add_constref_bench/2048         345343119 ns    345187284 ns            2
add_constref_bench/2048         347342496 ns    347295958 ns            2
add_constref_bench/2048         344191495 ns    343998890 ns            2
add_constref_bench/2048         347648488 ns    347621835 ns            2
add_constref_bench/2048         348398393 ns    348333930 ns            2
add_constref_bench/2048         346524817 ns    346329175 ns            2
add_constref_bench/2048         348300199 ns    348189444 ns            2
add_constref_bench/2048         344531425 ns    344335222 ns            2
add_constref_bench/2048         344739845 ns    344630975 ns            2
add_constref_bench/2048         344096108 ns    344051143 ns            2
add_constref_bench/2048_mean    345637197 ns    345530085 ns           40
add_constref_bench/2048_median  345249339 ns    345146705 ns           40
add_constref_bench/2048_stddev    2215401 ns      2238298 ns           40
add_constref_bench/4096        1385356587 ns   1384668797 ns            1
add_constref_bench/4096        1382038997 ns   1381840331 ns            1
add_constref_bench/4096        1380170842 ns   1379727022 ns            1
add_constref_bench/4096        1389112819 ns   1388884002 ns            1
add_constref_bench/4096        1397282387 ns   1397222951 ns            1
add_constref_bench/4096        1407935302 ns   1407630928 ns            1
add_constref_bench/4096        1385792284 ns   1385135411 ns            1
